,output
42,"Explicação: A notícia contém informações que são difíceis de verificar e podem ser sensacionalistas. A menção de um processo judicial no Supremo Tribunal Federal (STF) é um ponto de atenção, pois processos judiciais geralmente não são divulgados com detalhes específicos em notícias de mídia social. Além disso, a acusação de traição e a quebra de um ""bilau"" são termos que não são usualmente usados em contextos formais e podem ser exagerados ou inventados para causar impacto.

Resposta: 0"
43,"Explicação: A notícia é falsa. O Supremo Tribunal Federal (STF) não decidiu manter Renan Calheiros na presidência do Senado. Na verdade, o STF decidiu, por maioria, que Renan Calheiros não pode substituir o presidente Michel Temer na presidência da República. A notícia confunde a decisão do STF com a manutenção de Renan na presidência do Senado, o que não é verdadeiro.

Resposta: 0"
44,"Explicação: A notícia é falsa. Edir Macedo, o fundador da Igreja Universal do Reino de Deus, nunca fez declarações semelhantes. Ele é conhecido por suas declarações sobre a fé e a prática religiosa, mas não há registros de que ele tenha dito que Jesus fez milagres ""baratos"" ou que tenha questionado a utilidade do milagre da transformação da água em vinho. A notícia parece ser uma distorção ou uma fake news, possivelmente criada para descreditar ou ridicularizar a figura de Edir Macedo.

Resposta: 0"
45,"Explicação: A notícia fornece detalhes específicos sobre uma investigação em andamento, incluindo a menção de um ex-ministro, a quantidade de dinheiro envolvida, e a participação de um ministro do Supremo Tribunal Federal (STF). A informação é atribuída ao Estadão, um jornal de grande credibilidade no Brasil. Além disso, a notícia menciona uma operação específica (Operação Custo Brasil) e a negação de um pedido do Ministério Público Federal (MPF) para ter acesso às comunicações, o que é um detalhe que adiciona veracidade ao relato. Portanto, não há indícios de que a notícia seja falsa.

Resposta: 1"
46,"Explicação: A notícia menciona uma investigação da Polícia Federal (PF) que descobriu que o filho de Lula, Luís Cláudio Lula da Silva, recebeu R$ 10 milhões através de sua empresa, LFT Marketing Esportivo. A notícia também menciona que a LFT Marketing Esportivo recebeu R$ 2,5 milhões da Marcondes & Mautoni, que é acusada de comprar medidas provisórias durante o governo de Lula. A notícia é baseada em uma investigação real, a Operação Zelotes, que é uma operação conhecida da Polícia Federal. Portanto, a notícia parece ser verdadeira e está baseada em informações de fontes confiáveis.

Resposta: 1"
47,"Explicação: A notícia descreve um incidente de crueldade envolvendo um homem que arremessou um cão por cima de um muro em frente a uma ONG que cuida de animais abandonados. A descrição detalhada do evento, incluindo a presença de câmeras de segurança e a reação de uma voluntária, sugere que a notícia é baseada em fatos reais. A menção de uma investigação aberta pela Polícia Civil também reforça a veracidade do evento. No entanto, a notícia não fornece fontes ou detalhes adicionais que possam ser verificados, como nomes de envolvidos ou declarações oficiais, o que é comum em notícias verdadeiras.

Resposta: 1"
48,"Explicação: A notícia contém informações incorretas e exageradas. O artigo 330 do Código Penal brasileiro trata do crime de desobediência, mas a prisão preventiva por esse crime é regida pelo artigo 312 do Código de Processo Penal, que estabelece que a prisão preventiva pode ser decretada pelo juiz, não pelo ministro do Supremo Tribunal Federal (STF). Além disso, a prisão preventiva tem como objetivo garantir a ordem pública, a instrução criminal ou a aplicação da lei, e não pode ser decretada por um ministro do STF. A notícia também exagera a possibilidade de Renan ser preso por 15 dias, o que não é procedente. A quebra de decoro parlamentar é uma sanção disciplinar, não penal, e não justifica a prisão preventiva.

Resposta: 0"
49,"Explicação: A notícia contém várias afirmações que são exageradas e não têm base factual. A ideia de que o Presidente do Senado é o homem mais poderoso do país devido a uma maleta anti-grampo é uma teoria da conspiração sem fundamento. Além disso, a afirmação de que Renan tem 13 inquéritos por corrupção praticamente parados no STF é uma generalização e não fornece detalhes específicos que possam ser verificados. A notícia também utiliza linguagem sensacionalista e hyperbolas para descrever a posição de Renan, o que é comum em notícias de teor conspiratório.

Resposta: 0"
50,"Explicação: A notícia parece ser uma descrição de um evento real, onde um repórter da Globo News, Gerson Camarotti, fez uma pergunta ao senador Renan Calheiros, que respondeu com ""Próxima pergunta"". A notícia também menciona que a presidente do Supremo Tribunal Federal, Ministra Cármen Lúcia, convocou uma reunião de emergência. Esses fatos são consistentes com o que é conhecido sobre a cobertura de notícias políticas no Brasil. No entanto, a notícia não fornece fontes ou detalhes adicionais que possam ser verificados, o que é comum em notícias de última hora.

Resposta: 1"
51,"Explicação: A notícia parece ser uma mistura de fatos reais e interpretações que podem não ser completamente precisas. Renan Calheiros é conhecido por suas controvérsias e conflitos com o Supremo Tribunal Federal (STF), e a recusa de assinar uma notificação judicial é um comportamento que ele já adotou anteriormente. No entanto, a notícia não fornece fontes confiáveis ou detalhes específicos sobre a decisão do ministro Marco Aurélio Mello ou a reação da Mesa Diretora do Senado. Além disso, a lista de senadores que assinaram o documento não é amplamente reconhecida como uma representação completa da Mesa Diretora do Senado.

Resposta: 0 (A notícia é falsa ou não pode ser confirmada como verdadeira com base nas informações fornecidas.)"
52,"Explicação: A notícia contém uma série de afirmações que são exageradas e não correspondem aos fatos conhecidos. A desobediência de Renan Calheiros ao STF é um evento real, mas a descrição de um ""estado de desobediência civil"" e a implicação de uma possível intervenção militar são exageradas e não têm base em fatos concretos. Além disso, a menção a outros senadores endossando a afronta ao poder máximo da nação e a descrição de um ""escândalo vergonhoso"" na Câmara são apresentadas de maneira sensacionalista e não são corroboradas por fontes confiáveis. A notícia também mistura eventos reais com especulações e teorias da conspiração, o que é um indicativo de notícias falsas.

Resposta: 0"
53,"Explicação: A notícia sobre a Suprema Corte julgar Renan Calheiros é verdadeira. A Suprema Corte do Brasil frequentemente realiza sessões públicas e julga casos de grande relevância, incluindo o afastamento de políticos. A informação de que a sessão está ocorrendo ao vivo é uma prática comum em casos de grande repercussão.

Resposta: 1"
54,"Explicação: A notícia é falsa. O STF (Supremo Tribunal Federal) não pode ordenar que um senador se afaste imediatamente do cargo de Presidente do Senado sem um processo formal e legal. Além disso, a informação de que Renan está ""despachando normalmente"" e ""recebendo movimentos sindicais"" enquanto o STF julga o mérito da liminar é inconsistente com a realidade de que ele estaria sendo investigado e, possivelmente, suspenso de suas funções.

Resposta: 0"
55,"Explicação: A notícia é verdadeira. A reportagem fornece detalhes específicos sobre a intenção de Suzane Richthofen de se tornar pastora evangélica, incluindo a instituição que a credenciará, o pastor que a conhece e a advogada que confirma a intenção. Além disso, a notícia menciona a possibilidade de Suzane ir ao regime aberto e o emprego que ela conseguiu, o que são fatos verificáveis. Não há indicações de que a notícia seja uma fake news.

Resposta: 1"
56,"Explicação: A notícia contém detalhes específicos sobre o acidente, incluindo o local, a hora, as pessoas envolvidas e as circunstâncias do evento. No entanto, a notícia não fornece fontes confiáveis ou confirmações independentes sobre os eventos descritos. Além disso, a história de uma noiva alugando um helicóptero para surpreender o noivo é um pouco inverossímil e não é corroborada por nenhuma fonte oficial ou independente.

Resposta: 0"
57,"Explicação: A notícia menciona que o ator Lima Duarte fez declarações sobre o ex-presidente Lula e a ex-presidente Dilma. No entanto, não há nenhuma evidência ou fonte confiável que confirme que Lima Duarte realmente fez essas declarações. Além disso, a notícia não fornece contexto ou detalhes adicionais que possam corroborar a veracidade das afirmações.

Resposta: 0"
58,"Explicação: A notícia parece ser uma mistura de fatos reais e elementos de exagero ou erro. A parada cardíaca de um ator durante uma apresentação é um evento real e pode ocorrer. No entanto, a reação do público, que aplaudiu pensando que era uma encenação, é um detalhe que pode ser questionado. Em situações reais de emergência, o público geralmente não aplaudiria, mas sim reagiria com preocupação e chamaria ajuda. Além disso, a informação de que o ator já estava morto quando os paramédicos chegaram é um detalhe que pode ser exagerado ou incorreto, pois a descrição sugere que a situação foi resolvida rapidamente, o que é improvável em um caso de parada cardíaca.

Resposta: 0"
59,"Explicação: A notícia menciona um grampo telefônico que revela conversas entre o senador Jorge Viana e o advogado de Lula, Roberto Teixeira. No entanto, não há fontes confiáveis ou provas concretas que confirmem a autenticidade dessas conversas. Além disso, a notícia não fornece detalhes sobre a origem do grampo ou a veracidade das afirmações feitas por Viana. Portanto, a notícia parece ser uma especulação ou uma informação não confirmada.

Resposta: 0"
60,"Explicação: A notícia contém informações factuais sobre a Operação Lava-Jato, incluindo o número de pessoas condenadas e o total de anos de prisão. No entanto, a afirmação de que ""vagabundos tomarão conta de tudo"" se o Brasil não apoiar a Lava-Jato"" é uma exagero e uma interpretação sensacionalista. A Operação Lava-Jato é uma investigação séria e bem documentada, e a ideia de que a falta de apoio a ela levará a um caos generalizado é uma hipótese extrema e não comprovada.

Resposta: 0"
61,"Explicação: A notícia contém elementos de exagero e especulação, como a afirmação de que mais de 500 ratos aprovaram uma desfiguração total do projeto inicial de combate à corrupção. Além disso, a menção a um período de desobediência civil e a ameaça de explosão se o presidente acender o pavio são expressões hyperbolicas que não têm base factual. A notícia também mistura fatos reais, como a queda do avião da Chapecoense e a demissão do diretor-geral da PF, com elementos de ficção e exagero.

Resposta: 0"
62,"Explicação: A notícia é verdadeira. O ministro Gilmar Mendes realmente fez declarações críticas sobre a proposta de combate à corrupção defendida pelo juiz federal Sérgio Moro e pelo coordenador da Lava-Jato no Paraná, Deltan Dallagnol. As declarações foram amplamente reportadas por diversos meios de comunicação e confirmadas por fontes confiáveis.

Resposta: 1"
63,"Explicação: A notícia contém elementos que são difíceis de verificar, como a citação direta de Gilmar Mendes e Cármen Lúcia, e a descrição de um protesto de magistrados. No entanto, a notícia não fornece fontes confiáveis ou links para vídeos que possam confirmar a veracidade dos eventos descritos. Além disso, a linguagem usada na notícia é sensacionalista e não segue um tom profissional, o que é um indicativo de que a notícia pode ser uma fake news.

Resposta: 0"
64,"Explicação: A notícia menciona que dois ministros do governo Temer, Eliseu Padilha e Moreira Franco, receberam dinheiro em espécie da Odebrecht. A informação é baseada em uma delação de Paulo Cesena, executivo da Odebrecht Transport. A notícia também menciona que o dinheiro foi pedido em nome do PMDB. No entanto, a notícia não fornece detalhes específicos sobre a delação ou a fonte da informação, o que pode indicar uma falta de verificação rigorosa. Além disso, a notícia não menciona se a delação foi confirmada por outras fontes ou se há evidências adicionais que suportem a acusação.

Resposta: 0"
65,"Explicação: A notícia menciona que o presidente da OAB Brasil, Claudio Lamachia, defende o afastamento imediato do senador Renan Calheiros do Senado. A notícia cita diretamente Lamachia e suas declarações, o que sugere que a informação é baseada em fontes confiáveis. Além disso, a notícia é corroborada por fatos conhecidos, como a decisão do Supremo Tribunal Federal (STF) de tornar Renan réu em um processo de peculato e a existência de outros 11 inquéritos contra ele no STF.

Resposta: 1"
66,"Explicação: A notícia fornece detalhes específicos sobre o incidente, incluindo o nome do coordenador da paróquia, a localização exata do evento, e citações diretas do coordenador e do vândalo. Além disso, a notícia menciona a presença de uma viatura da Polícia Militar e a publicação de fotos pelas redes sociais do padre. Esses detalhes são consistentes com um evento real e não apresentam sinais evidentes de desinformação ou manipulação.

Resposta: 1"
