,output
10,"Explicação: A notícia fornece detalhes específicos sobre a venda de ativos da JBS para a Minerva, incluindo o valor da transação, as empresas envolvidas, e os objetivos da operação. Além disso, a notícia menciona a aprovação do conselho de administração da JBS e a reação dos investidores. Esses detalhes são consistentes com informações públicas e factuais sobre a empresa e suas operações. A notícia também menciona a operação de carne bovina e a transferência de marcas, o que é um detalhe específico que pode ser verificado.

Resposta: 1"
11,"Explicação: A notícia fornecida é uma reportagem detalhada sobre a condição dos albinos no Brasil, incluindo informações sobre a falta de políticas públicas, a desinformação generalizada, e casos específicos de pessoas com albinismo. A reportagem menciona fontes confiáveis, como a Santa Casa de São Paulo e o G1, e inclui depoimentos de pessoas com albinismo e especialistas. Não há indicações de que a notícia seja falsa ou desinformada.

Resposta: 1"
12,"Explicação: A notícia é verdadeira. A filiação de Jair Bolsonaro ao PSL e sua pré-candidatura à Presidência da República foram confirmadas por uma nota conjunta assinada por ele e pelo presidente nacional do PSL, Luciano Bivar. A nota foi divulgada oficialmente e não há indícios de que a informação seja falsa.

Resposta: 1"
13,"Explicação: A notícia fornece detalhes específicos sobre a pressão sofrida por vereadores do PSDB para aprovar a reforma da Previdência Municipal em São Paulo. A mensagem enviada pela vereadora Adriana Ramalho e a reação dos parlamentares são mencionadas, assim como a posição do prefeito João Doria e a resistência de outros vereadores. A notícia também inclui informações sobre a reunião e a votação prevista para a tarde. Todas essas informações são corroboradas por fontes e detalhes concretos, o que sugere que a notícia é verdadeira.

Resposta: 1"
14,"Explicação: A notícia apresenta uma clínica de reabilitação para jovens viciados em internet, localizada em San Francisco, com diárias de R$ 5,4 mil. A clínica é descrita como luxuosa e oferece tratamentos específicos para jovens que passam até 20 horas diárias em redes sociais. A diretora da clínica, Danielle Kovac, é citada como confirmando a existência da clínica e suas práticas. No entanto, a notícia não fornece fontes independentes ou depoimentos de pacientes ou familiares para corroborar a veracidade das informações. Além disso, a descrição detalhada da clínica e dos tratamentos pode ser excessivamente idealizada, sugerindo uma narrativa mais de ficção do que de realidade.

Resposta: 0"
15,"Explicação: A notícia fornecida é uma reportagem detalhada sobre a troca de ministros no governo brasileiro, envolvendo o ministro Osmar Serraglio e o ministro Torquato Jardim. A reportagem menciona detalhes específicos sobre a Operação Carne Fraca, a indicação de Daniel Gonçalves Filho para a chefia da superintendência paranaense do Ministério da Agricultura, e a possível participação de Serraglio nesse esquema. Além disso, a notícia aborda a nomeação de Torquato Jardim para o Ministério da Justiça e a possível mudança de Serraglio para o Ministério da Transparência. A reportagem é baseada em fontes confiáveis, como o G1 e a GloboNews, e inclui citações diretas de fontes e transcrições de conversas interceptadas. Portanto, a notícia é bem fundamentada e parece ser verdadeira.

Resposta: 1"
16,"Explicação: A notícia é verdadeira. Ela é baseada em informações de fontes confiáveis, como a Reuters e a Economatica, e inclui declarações de um executivo da BRF, o presidente global José Drummond. A notícia também menciona detalhes específicos sobre a Operação Carne Fraca e suas implicações financeiras, o que adiciona credibilidade ao relato.

Resposta: 1"
17,"Explicação: A notícia fornece detalhes sobre a Operação Carne Fraca, que investigou irregularidades na fiscalização de frigoríficos no Brasil. A notícia menciona que países importadores como a União Europeia, Coreia do Sul, China e Chile anunciaram restrições à entrada de carnes brasileiras após a operação. Esses países são mencionados com base em fontes confiáveis, como a Comissão Europeia, o Ministério da Agricultura da Coreia do Sul e o Ministério da Agricultura da China. A notícia também inclui declarações de autoridades brasileiras e informações sobre as medidas tomadas pelos países importadores. Todas as informações são corroboradas por fontes confiáveis e não há indicações de que a notícia seja falsa.

Resposta: 1"
18,"Explicação: A notícia é baseada em informações de fontes confiáveis, como a Comissão Europeia, agências de notícias como Reuters, e comunicados oficiais de ministérios e empresas envolvidas. A Comissão Europeia confirmou a suspensão temporária das exportações de empresas envolvidas na Operação Carne Fraca, e outros países como China, Coreia do Sul e Chile também anunciaram restrições temporárias. As informações sobre a investigação e as medidas tomadas pelos países são consistentes e corroboradas por várias fontes. Portanto, a notícia é verdadeira.

Resposta: 1"
19,"Explicação: A notícia fornecida é uma reportagem detalhada sobre a Operação Carne Fraca, que investiga supostas práticas de corrupção no Ministério da Agricultura, Pecuária e Abastecimento (MAPA). A reportagem inclui declarações de várias fontes, incluindo o deputado Rogério Peninha Mendonça, a senadora Kátia Abreu, e o Ministério da Integração Nacional. A BRF também emitiu um comunicado oficial em resposta às acusações. A reportagem é baseada em fontes confiáveis e fornece informações detalhadas sobre as investigações e as declarações das partes envolvidas. Portanto, a notícia é verdadeira.

Resposta: 1"
20,"Explicação: A notícia é verdadeira. Ela relata informações e eventos que ocorreram durante a Operação Lava Jato, incluindo a análise de recibos apresentados pela defesa do ex-presidente Lula e a investigação sobre a autenticidade desses documentos. A notícia é baseada em fontes confiáveis e não contém informações que possam ser consideradas falsas ou desinformadas.

Resposta: 1"
21,"Explicação: A notícia é baseada em documentos e gravações de conversas que constam na delação premiada dos donos do frigorífico JBS, os irmãos Joesley e Wesley Batista. Esses documentos são parte da investigação da nova fase da Operação Lava Jato e foram homologados pelo ministro Edson Fachin. A TV Globo teve acesso ao conteúdo do termo de delação, que resume conversas entre Aécio Neves e Joesley Batista. A notícia detalha conversas específicas, incluindo a oferta de Aécio para indicar alguém da confiança dos empresários para a diretoria da Vale, e a solicitação de dinheiro para pagar a defesa de Aécio na Operação Lava Jato. A defesa de Aécio Neves também emitiu uma nota oficial confirmando a relação entre Aécio e Joesley, mas negando qualquer ilegalidade ou relação com o setor público. Portanto, a notícia é baseada em fontes confiáveis e documentadas.

Resposta: 1"
22,"Explicação: A notícia é verdadeira. A reportagem detalha um caso específico de um pai que conseguiu na Justiça o direito de licença-maternidade para cuidar de sua filha. A história é corroborada por uma advogada que trabalhou no caso e pelo juiz que tomou a decisão. A notícia não apresenta informações contraditórias ou inconsistentes, e a narrativa é coerente com os fatos descritos.

Resposta: 1"
23,"Explicação: A notícia é verdadeira. Ela é baseada em fontes confiáveis, como o governo estadual, a Associação dos Juízes do Rio Grande do Sul (Ajuris), e a Brigada Militar. A notícia detalha os eventos que ocorreram, incluindo a desocupação do prédio, a resistência dos moradores, as prisões, e as declarações de várias partes envolvidas. Além disso, a notícia é corroborada por vídeos e declarações de testemunhas, como o deputado estadual Jeferson Fernardes e o comandante da Brigada Militar.

Resposta: 1"
24,"Explicação: A notícia apresenta uma série de depoimentos e contradições entre diferentes testemunhas, incluindo Emilio e Marcelo Odebrecht, e Antonio Palocci. A defesa de Lula argumenta que os depoimentos de Emilio e Marcelo Odebrecht corroboram a maior parte do que Palocci disse, mas há uma contradição significativa. Emilio Odebrecht negou ter informado Lula sobre valores específicos, enquanto Marcelo Odebrecht confirmou que Lula sabia sobre os valores. A defesa de Lula também argumenta que Palocci está sob pressão e negocia um acordo de delação, o que pode influenciar seus depoimentos. A notícia é complexa e envolve várias fontes de informação, mas a contradição entre os depoimentos de Emilio e Marcelo Odebrecht é um ponto crucial que merece atenção.

Resposta: 1 (A notícia é verdadeira)"
25,"Explicação: A notícia fornece informações detalhadas sobre a abertura de inquéritos pelo ministro Edson Fachin do STF, com base em delações da Odebrecht. A notícia menciona que o STF não comentou sobre o vazamento e que o ministro abriu 76 inquéritos, enquanto o jornal ""O Estado de S. Paulo"" havia informado anteriormente que 83 inquéritos foram abertos. A notícia também detalha o número de inquéritos arquivados, mantidos em sigilo e enviados a instâncias inferiores. Todas essas informações são consistentes com o que é esperado de uma notícia oficial e não há indicações de que a notícia seja falsa.

Resposta: 1"
26,"Explicação: A notícia fornece detalhes específicos sobre um grupo de senadores que assinaram um requerimento para que a Proposta de Emenda à Constituição (PEC) que põe fim ao foro privilegiado seja incluída na pauta de votações do Senado. A notícia menciona o número de senadores que assinaram (41), o nome do presidente do Senado (Eunício Oliveira), e a necessidade de aprovação em dois turnos com o apoio de pelo menos três quintos dos parlamentares. Esses detalhes são consistentes com informações públicas e não há indicações de que a notícia seja uma fake news. A notícia também menciona a lista da Procuradoria-Geral da República (PGR) com 83 pedidos de abertura de inquérito, o que é um contexto relevante para a discussão sobre o foro privilegiado.

Resposta: 1"
27,"Explicação: A notícia fornece detalhes específicos sobre a entrega de pedidos de inquérito ao ministro Edson Fachin no STF, incluindo o número de pedidos, a digitalização do material e a lista de políticos citados. Esses detalhes são corroborados por fontes confiáveis como o G1 e a TV Globo, que consultaram o sistema processual do STF. Além disso, a notícia menciona que os documentos estão sob sigilo, o que é uma prática comum em casos de investigação criminal. Portanto, a notícia parece ser bem fundamentada e não há indicações de que seja falsa.

Resposta: 1"
28,"Explicação: A notícia é verdadeira. A Comissão de Constituição e Justiça (CCJ) da Câmara dos Deputados realmente aprovou a admissibilidade da Proposta de Emenda à Constituição (PEC) que acaba com o foro privilegiado por prerrogativa de função em casos de crimes comuns. A proposta ainda precisa passar por comissões e votação em dois turnos, mas a aprovação na CCJ é um passo significativo no processo legislativo.

Resposta: 1"
29,"Explicação: A notícia é verdadeira. Ela relata eventos e declarações de fontes confiáveis, como o presidente Juan Manuel Santos, o tesoureiro Roberto Prieto, e o presidente do Conselho Nacional Eleitoral (CNE), Alexander Vega. A notícia também menciona investigações e declarações de autoridades, como a Procuradoria colombiana e a Blu Radio. Todos esses elementos indicam que a notícia é baseada em fatos reais e não em informações falsas ou especulativas.

Resposta: 1"
30,"Explicação: A notícia fornece detalhes específicos sobre a apresentação do goleiro Bruno à polícia em Varginha após uma decisão do Supremo Tribunal Federal (STF). A notícia menciona a revogação de uma liminar que mantinha o atleta solto, a apresentação espontânea do goleiro, a liberação após assinatura de uma certidão, e a necessidade de um mandado de prisão para a prisão definitiva. Além disso, a notícia inclui declarações de um delegado e do advogado do goleiro, que confirmam os eventos descritos. Tudo isso sugere que a notícia é bem fundamentada e verificada.

Resposta: 1"
31,"Explicação: A notícia descreve um evento real que ocorreu no Senado Brasileiro em 12 de julho de 2017, durante a votação da reforma trabalhista. O texto detalha o tumulto, a ocupação da Mesa Diretora por senadoras da oposição, e a interrupção da sessão pelo presidente da Casa, Eunício Oliveira. A notícia também menciona a aprovação da reforma trabalhista por 50 votos favoráveis e 26 contrários, e a reação do governo e da oposição ao resultado. Todas essas informações são confirmadas por fontes confiáveis e estão alinhadas com os eventos históricos conhecidos.

Resposta: 1"
32,"Explicação: A notícia é verdadeira. Ela relata eventos e declarações de figuras públicas, como o presidente da Assembleia Legislativa do Rio de Janeiro (Alerj), Jorge Picciani, e o governador Luiz Fernando Pezão. A notícia é baseada em uma entrevista concedida por Picciani à rádio CBN e inclui declarações de outros deputados e do próprio governador. Não há indicações de que a notícia seja fabricada ou distorcida.

Resposta: 1"
