,output
10,"Explicação: A notícia menciona que Lobão cancelou um show em Fortaleza devido a ameaças de ataques pelo PT. No entanto, a mesma notícia também menciona que a produção do cantor cancelou o evento por causa da baixa procura por ingressos. Essas duas informações são contraditórias. A informação de que o cancelamento foi devido a ameaças de ataques pelo PT parece ser uma justificativa adicional ou uma explicação alternativa fornecida por Lobão em suas redes sociais, mas não é confirmada por outras fontes.

Resposta: 0"
11,"Explicação: A notícia contém informações que são claramente exageradas e inverídicas. Primeiro, a ideia de que o Triplex do Guarujá é propriedade de Lula é uma teoria da conspiração que não tem base em fatos comprovados. Além disso, a organização de um churrasco com mais de 11 mil pessoas confirmadas é improvável, especialmente considerando que o evento é descrito como uma crítica à condenação de Lula pelo TRF4. A citação de Lula sobre o MST tomar posse do imóvel também é uma interpretação distorcida de suas palavras. Portanto, a notícia é claramente falsa.

Resposta: 0"
12,"Explicação: A notícia é falsa. Embora a ideia de um ""BBB de políticos"" seja atribuída à Rita Lee, não há evidências concretas de que a cantora tenha realmente feito essa sugestão. A notícia é baseada em um texto que circula no Facebook, mas não há confirmação oficial da assessoria de imprensa da cantora. A ideia é uma piada ou uma sugestão irônica, mas não é uma declaração real de Rita Lee.

Resposta: 0"
13,"Explicação: A notícia apresenta uma série de alegações específicas sobre uma suposta encenação na campanha de combate ao mosquito Aedes, envolvendo autoridades como o vice-governador Renato Santana e o presidente do Banco Central, Alexandre Tombini. No entanto, não há fontes confiáveis ou evidências concretas que confirmem essas alegações. A denúncia foi feita pelo senador Alvaro Dias, mas não há detalhes sobre como ele obteve essas informações ou se elas foram verificadas. Além disso, a descrição do evento como um ""pastelão"" e a crítica ao presidente do Banco Central são subjetivas e não são corroboradas por fatos concretos. Portanto, a notícia parece ser uma denúncia sem fundamento sólido.

Resposta: 0"
14,"Explicação: A notícia contém informações que são difíceis de verificar e que não são confirmadas por fontes confiáveis. A menção a um ""plano de escape por Cuba"" e a alegação de que Lula pode deixar o país são especulações e boatos que não têm base em fatos concretos. Além disso, a informação sobre Delcídio Amaral negociando um acordo de delação premiada e a contratação do advogado Antonio Figueiredo Basto são detalhes que não são confirmados por fontes oficiais ou confiáveis. Portanto, a notícia parece ser uma mistura de informações não verificadas e especulações.

Resposta: 0"
15,"Explicação: A notícia fornece detalhes específicos sobre um pedido de prisão preventiva feito pela Polícia Civil de Minas Gerais contra o ex-presidente da Samarco e outros executivos da mineradora, incluindo o engenheiro responsável pela declaração de estabilidade da barragem do Fundão. A notícia menciona o rompimento da barragem do Fundão em Mariana em 2015, que resultou em 19 mortes e é considerado o maior crime ambiental do Brasil. Esses detalhes são corroborados por fontes confiáveis e não há indicações de que a notícia seja uma fake news. A notícia é corroborada por agências de notícias respeitadas, como a R7.

Resposta: 1"
16,"Explicação: A notícia menciona que um hacker chamado Breno Masi, que é conhecido por ser o primeiro brasileiro a desbloquear um iPhone, afirmou que ele desbloqueou o iPhone de Lula. No entanto, a notícia também menciona que o Instituto Lula declarou que Lula não possui celular. Esses dois pontos são contraditórios. Além disso, a notícia é baseada em uma entrevista de 2012, o que pode indicar que a informação é antiga e pode não ser relevante para a situação atual.

Resposta: 0"
17,"Explicação: A notícia fornece detalhes específicos sobre a prisão de Fernando Migliaccio em Genebra, incluindo a operação Acarajé, a relação com a Odebrecht, e a tentativa de retirar pertences de um cofre. Além disso, menciona a ordem do Ministério Público Federal da Suíça e a mudança de Migliaccio para o exterior após as buscas e apreensões. Esses detalhes são consistentes com informações conhecidas sobre a Operação Acarajé e a Lava Jato, e não há indicações de que a notícia seja uma fake news.

Resposta: 1"
18,"Explicação: A notícia é verdadeira. A transcrição da matéria do portal Terra sobre as declarações de Heloísa Helena em 2006 é um registro histórico de um evento real. A matéria menciona a rádio CBN como fonte, e a assessoria de imprensa da campanha de Lula é citada como respondendo às acusações. Portanto, a notícia é uma reportagem factual sobre um evento ocorrido em 2006.

Resposta: 1"
19,"Explicação: A notícia fornece detalhes específicos sobre um documento protocolado na Justiça Federal em Curitiba e menciona uma declaração da defesa de João Santana e Monica Moura. A informação de que o casal agendou ""retorno imediato ao Brasil"" é corroborada pela defesa, que classificou como ""mentirosa e leviana"" a informação de que o casal tinha passagem marcada para o Brasil e cancelou a vinda após saber das operações da PF. A notícia também menciona que os bilhetes foram emitidos há mais de uma semana ""por engano"" da agência de viagens. Esses detalhes são consistentes com a prática jornalística de reportar informações de fontes confiáveis e de fornecer contexto adicional.

Resposta: 1"
20,"Explicação: A notícia sobre uma chuva negra e misteriosa em Harrison Township, Michigan, é altamente improvável e não há evidências confiáveis que suportem essa afirmação. A chuva negra é um fenômeno conhecido em algumas culturas e mitologias, mas não é um evento científico ou meteorológico documentado. Além disso, a descrição de uma substância desconhecida e oleosa que cobre toda a superfície da região é inconsistente com os conhecimentos científicos atuais sobre meteorologia e meio ambiente. A ausência de fontes confiáveis e a falta de declarações oficiais detalhadas também indicam que a notícia pode ser uma fake news.

Resposta: 0"
21,"Explicação: A notícia é falsa. O levantamento feito pelos cartórios de São Paulo não é uma fonte confiável para determinar a popularidade de nomes de bebês. Além disso, a afirmação de que ""Dilma está destruindo o próprio nome"" é uma interpretação exagerada e não baseada em dados concretos. A notícia parece ser uma piada ou uma tentativa de humor, sem base factual.

Resposta: 0"
22,"Explicação: A notícia apresenta uma série de afirmações controversas e exageradas sobre o Partido dos Trabalhadores (PT) e seus governos. Dr. Ives Gandra é conhecido por suas críticas ao PT, mas suas declarações são frequentemente interpretadas como tendenciosas e não baseadas em fatos concretos. A ideia de que o PT queria transformar o Brasil em uma ""democracia cubana"" ou que pretendia controlar a Polícia Federal, o Ministério Público e a imprensa é uma interpretação extrema e não comprovada. Além disso, a afirmação de que o PT é o governo mais corrupto da história do mundo é uma opinião subjetiva e não baseada em dados objetivos.

Resposta: 0"
23,"Explicação: A notícia é verdadeira. A informação sobre Delcídio do Amaral, seu tempo de prisão, a possibilidade de cassação de seu mandato, e suas declarações são factualmente corretas e corroboradas por fontes confiáveis, como a Folha de S. Paulo. A notícia também menciona processos e representações contra Delcídio, que são eventos públicos e documentados.

Resposta: 1"
24,"Explicação: A notícia fornece dados específicos e citados por uma entidade confiável (Confederação Nacional do Comércio de Bens e Serviços - CNC) sobre o fechamento de lojas no varejo brasileiro em 2015. A CNC é uma organização respeitada no setor de comércio e seus dados são geralmente considerados precisos e confiáveis. A notícia também inclui uma citação de um economista da CNC, o que adiciona credibilidade ao conteúdo.

Resposta: 1"
25,"Explicação: A notícia menciona que o Estado Islâmico fez ameaças aos donos do Facebook e do Twitter, e que uma agência de notícias (Storyful) verificou a autenticidade do vídeo. A Storyful é uma agência respeitada que verifica conteúdos na internet, o que adiciona credibilidade à notícia. Além disso, a notícia inclui detalhes específicos sobre o número de contas e grupos no Facebook e Twitter, e menciona ações tomadas pelo Facebook e Twitter contra contas relacionadas ao Estado Islâmico. Esses detalhes são consistentes com informações conhecidas sobre a atividade do Estado Islâmico nas redes sociais.

Resposta: 1"
26,"Explicação: A notícia menciona um evento específico em São Paulo onde um manifestante se aproximou de Dilma Rousseff e fez uma declaração. No entanto, a notícia não fornece detalhes suficientes para verificar a autenticidade do evento. Além disso, a ausência de uma fonte confiável ou de uma confirmação oficial torna a notícia suspeita. Portanto, sem evidências adicionais, não é possível confirmar a veracidade do evento descrito.

Resposta: 0"
27,"Explicação: A notícia fornecida contém informações que são amplamente documentadas e verificáveis. A Operação Lava-Jato é uma investigação bem conhecida que resultou em várias prisões e condenações de figuras importantes, incluindo ex-sindicalistas e empresários. A instalação de uma antena de celular pela Oi ao lado do sítio de Atibaia, frequentado por Lula, é um fato público e foi relatado por diversos meios de comunicação. A relação de José Zunga com Lula e suas atividades comerciais também são bem documentadas. Portanto, a notícia é verdadeira.

Resposta: 1"
28,"Explicação: A notícia fornece dados específicos sobre o aumento do desemprego no Brasil, citando o IBGE e a Pnad. Os números e porcentagens mencionados são consistentes com os métodos de coleta de dados do IBGE e a Pnad. Além disso, a notícia menciona o Ministério do Trabalho, que também confirmou a perda de vagas de trabalho com carteira em 2015. Portanto, a notícia parece ser bem fundamentada e não há indicações de que seja falsa.

Resposta: 1"
29,"Explicação: A notícia menciona uma denúncia do Sindicato dos Correios sobre o uso de carteiros como cabos eleitorais durante a campanha de Dilma Rousseff. No entanto, não há fontes confiáveis ou detalhes específicos que confirmem a veracidade da denúncia. Além disso, a notícia não fornece evidências concretas ou fontes confiáveis que possam corroborar as alegações. Portanto, a notícia parece ser uma acusação sem base sólida.

Resposta: 0"
30,"Explicação: A notícia menciona que a Colômbia está usando o desfolhante ""agente laranja"" para acabar com plantações de coca, o que é uma prática conhecida e documentada. No entanto, a afirmação de que a Colômbia está poluindo gravemente o rio Solimões com esse desfolhante é uma acusação específica que não foi corroborada por fontes confiáveis. Além disso, a notícia não fornece fontes ou evidências concretas para sustentar essa alegação. Portanto, a notícia é falsa.

Resposta: 0"
31,"Explicação: A notícia menciona que o ministro Teori Zavascki do Supremo Tribunal Federal (STF) determinou a soltura do senador Delcídio do Amaral com algumas restrições. A notícia é baseada em informações da revista Veja, que é uma fonte confiável e conhecida por sua cobertura de notícias políticas e judiciais. A decisão de soltura e as restrições impostas ao senador Delcídio do Amaral são fatos que podem ser verificados em fontes oficiais e notícias de outros veículos de comunicação. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
32,"Explicação: A notícia é verdadeira. A declaração de Joice Hasselmann sobre Lula a processando por crime contra a honra foi confirmada por fontes confiáveis e está documentada em registros públicos. A entrevista com Marcelo Reis e Joice Hasselmann foi realizada e a declaração de Joice foi posteriormente compartilhada em várias plataformas de mídia.

Resposta: 1"
33,"Explicação: A notícia contém várias afirmações que são amplamente contestadas e não têm base em fontes confiáveis. O Foro de São Paulo é uma organização que se reuniu para discutir questões políticas e econômicas na América Latina, mas não é uma organização criminosa. As alegações de que o Foro de São Paulo é uma organização de esquerda e que está ligada a organizações criminosas como as Farc e o MIR chileno são infundadas e não têm respaldo em fontes confiáveis.

Resposta: 0"
34,"Explicação: A notícia menciona a instalação de uma torre exclusiva de celular no sítio de Atibaia, frequentado pelo ex-presidente Luiz Inácio Lula da Silva. A notícia sugere que essa torre fornecia um sinal exclusivo para uma linha do ex-presidente, o que não poderia ser captado por aparelhos que fazem escutas telefônicas. No entanto, não há evidências concretas ou fontes confiáveis que confirmem essas alegações. A notícia é baseada em uma reportagem do jornal Valor Econômico, mas não fornece detalhes específicos ou provas que sustentem a ideia de uma ""linha segura"". Além disso, a assessoria de imprensa do Instituto Lula nega que o ex-presidente tenha um aparelho de celular, o que pode ser uma tentativa de desmentir as alegações.

Resposta: 0"
35,"Explicação: A notícia é claramente uma piada ou uma sátira, e não há evidências de que a família Pixuleco da Silva exista ou tenha os benefícios descritos. A linguagem exagerada e a ironia indicam que o texto é uma criação fictícia para fins de entretenimento.

Resposta: 0"
36,"Explicação: A notícia é baseada em uma reportagem da revista Época, que cita fontes como peritos, procuradores e documentos de investigações da Lava Jato. No entanto, a reportagem menciona que as constatações dos procuradores ainda não são definitivas e que as investigações estão em andamento. Isso sugere que a acusação contra Lula ainda está em fase de investigação e não é uma conclusão definitiva. Portanto, a notícia não pode ser considerada completamente verdadeira, pois ainda há dúvidas e investigações em curso.

Resposta: 0"
37,"Explicação: A notícia contém informações que são, em grande parte, verdadeiras, mas também inclui afirmações que são exageradas ou não completamente precisas. A presidente Dilma Rousseff foi, de fato, eleita com recursos que incluíram doações do PT, e há investigações sobre o uso de dinheiro ilícito na campanha. No entanto, a afirmação de que Dilma sabia sobre o uso de dinheiro roubado da Petrobras é uma acusação que ainda está sendo investigada e não é comprovada. Além disso, a possibilidade de cassação imediata do mandato de Dilma pelo TSE é uma interpretação que pode não ser correta, pois o processo judicial é mais complexo e envolve várias etapas.

Resposta: 0"
38,"Explicação: A notícia fornece dados específicos sobre o déficit nos fundos de pensão de estatais, citando valores e fontes. A Superintendência Nacional de Previdência Complementar (Previc) é uma entidade oficial que monitora esses fundos, e a reportagem do jornal O Globo é uma fonte confiável. A análise crítica sobre a má gestão e a corrupção, bem como a crise econômica, são pontos de vista do autor da reportagem, mas não comprometem a veracidade dos dados apresentados.

Resposta: 1"
39,"Explicação: A notícia parece ser verdadeira, pois fornece detalhes específicos sobre a verba aprovada, o impacto cultural esperado e a distribuição dos exemplares. A menção ao autor da reportagem, Silas Marti, da Folha, e a citação direta do Ministério da Cultura também reforçam a credibilidade da informação. No entanto, a ausência de uma resposta da cantora e sua empresa pode ser vista como uma falta de confirmação direta, mas não invalida a notícia em si.

Resposta: 1"
40,"Explicação: A notícia é verdadeira. A entrevista com a atriz Cássia Kis Magro foi realizada e publicada no portal Ego.Globo, e os trechos citados na notícia são consistentes com o conteúdo da entrevista. A atriz expressou suas opiniões sobre a crise política e econômica do Brasil, criticando o PT e comparando a situação atual com a Venezuela. Esses são fatos verificáveis e não há indicação de que a notícia seja falsa.

Resposta: 1"
41,"Explicação: A notícia contém informações que são factualmente corretas, como a participação da presidente Dilma Rousseff em ações contra o mosquito Aedes aegypti e a realização do Dia Nacional de Mobilização Contra o Aedes Aegypti. No entanto, a notícia também contém críticas e opiniões pessoais que não são factualmente verificáveis, como a afirmação de que Dilma deve renunciar e trabalhar como agente de endemias, e a crítica ao marketing populista. Essas partes da notícia são opiniões e não fatos verificáveis.

Resposta: 0"
42,"Explicação: A notícia contém informações que não são verificáveis e que não correspondem aos fatos conhecidos. Dilma Rousseff não é mais a presidente do Brasil, e a reunião com Lula não foi confirmada oficialmente. Além disso, a hospedagem no hotel Renaissance e o suposto encontro ""secreto"" não são mencionados em fontes confiáveis. A notícia parece ser uma especulação sem base em fatos concretos.

Resposta: 0"
43,"Explicação: A notícia fornecida contém informações que são, em grande parte, verdadeiras, mas também contém erros e imprecisões. A epidemia de Zika na Colômbia é um fato real, e o número de infectados é significativo. A síndrome de Guillain-Barré é uma condição séria que pode ser transmitida pelo mosquito Aedes aegypti, e a preocupação com microcefalia em gestantes é legítima. No entanto, a notícia contém erros gramaticais e ortográficos, como ""pesta"" em vez de ""peste"" e ""chaga"" em vez de ""chega"". Além disso, a notícia mistura informações sobre a Colômbia e o Brasil, o que pode causar confusão. A Organização Mundial da Saúde (OMS) não disse que ""devemos ser muito cautelosos e não misturar muito as duas coisas"", mas sim que a associação entre Zika e Guillain-Barré ainda não foi comprovada.

Resposta: 0"
44,"Explicação: A notícia apresenta uma série de afirmações que são difíceis de verificar de forma independente e que envolvem interpretações subjetivas, como a ideia de que ""Deus mandou votar a favor de Temer"". Além disso, a notícia não fornece fontes confiáveis ou detalhes concretos que possam ser verificados. A alegação de que a bancada evangélica votou a favor de Temer em troca de projetos de interesse dos parlamentares é uma acusação grave que não é acompanhada de provas ou depoimentos diretos.

Resposta: 0"
45,"Explicação: A notícia apresenta dados e estatísticas sobre o funcionamento do Supremo Tribunal Federal (STF) no Brasil, especificamente em relação ao foro privilegiado. A Fundação Getúlio Vargas (FGV) é uma instituição respeitada e seus dados são frequentemente utilizados em análises e pesquisas. A notícia menciona que, em cinco anos (2011-2016), apenas 6% das decisões tomadas no STF prejudicaram os investigados, e que menos de 1% dos réus (deputados, senadores e ministros) foram condenados. Além disso, a notícia destaca que mais de 68,2% das ações prescreveram ou foram transferidas para outras instâncias. Esses dados são consistentes com informações públicas e pesquisas anteriores sobre o tema.

Resposta: 1"
46,"Explicação: A notícia contém várias afirmações que são claramente falsas e difamatórias. Dilma Rousseff, ex-presidente do Brasil, não inventou uma palavra chamada ""MOSQUITA"" e não fez um discurso mencionando essa palavra. Além disso, a notícia contém expressões pejorativas e desinformação sobre a capacidade de Dilma de governar e entender conceitos básicos. A notícia é claramente uma tentativa de difamar e desinformar.

Resposta: 0"
47,"Explicação: A notícia é falsa. José de Abreu não é conhecido por ser ""comunista"" global, e a citação atribuída a ele contém linguagem vulgar e não é característica de um ator de sua reputação. Além disso, a notícia não fornece fontes confiáveis ou contexto adicional que possam verificar a veracidade das declarações atribuídas a ele.

Resposta: 0"
48,"Explicação: A notícia é falsa. A Medida Provisória (MP) 768/2017, que foi alterada pela presidente Dilma Rousseff, não anistiou empresas envolvidas em escândalos com dinheiro público. A MP 768/2017, também conhecida como ""MP da Lenientia"", estabelecia que administradores ou dirigentes de pessoas jurídicas poderiam ser afastados de seus postos por até cinco anos, contados a partir da data da assinatura da leniência. A norma que previa a reparação integral dos danos causados aos cofres públicos também não foi retirada da MP. A versão original da MP determinava que as empresas teriam que reparar integralmente o dano causado aos cofres públicos. Portanto, a afirmação de que a presidente Dilma Rousseff modificou a lei e as empreiteiras não precisarão mais devolver o dinheiro roubado é incorreta.

Resposta: 0"
49,"Explicação: A notícia apresenta uma declaração do ministro José Eduardo Cardozo sobre a importância da aprovação da CPMF para combater a microcefalia. No entanto, a notícia também inclui uma crítica ao governo anterior, que cortou verbas de pesquisa que poderiam ter evitado o surto de microcefalia. A crítica é baseada em um depoimento de uma bióloga da USP, que menciona a paralisação dos estudos devido a atrasos nos repasses. A notícia não fornece evidências concretas para apoiar a acusação de hipocrisia, mas sim uma opinião crítica. Portanto, a notícia é uma mistura de fatos e opiniões, mas não há uma declaração clara de que a notícia é falsa.

Resposta: 0"
50,"Explicação: A notícia contém informações que são claramente fictícias e não correspondem à realidade. O ator José de Abreu não é conhecido por se aposentar e morar em Paris, nem por ser defensor ferrenho dos governos populistas de Lula e Dilma. Além disso, a ideia de que ele está ""brincando"" com a cara do povo é uma interpretação tendenciosa e não há evidências que suportem essa afirmação. A notícia parece ser uma criação de conteúdo para fins de entretenimento ou desinformação.

Resposta: 0"
51,"Explicação: A notícia é falsa. A descrição detalhada e o tom da notícia sugerem que é uma paródia ou uma fake news, pois não há evidências de que Lula tenha realmente feito um vídeo com essas palavras e expressões. Além disso, a notícia contém elementos de exagero e ironia, como a referência ao ""mi-mi-mi de sempre"" e a descrição de Lula como ""visivelmente acabado"", o que são características comuns de notícias falsas.

Resposta: 0"
52,"Explicação: A notícia é falsa. A citação atribuída a Fernando Henrique Cardoso sobre Dilma Rousseff fazer ""pacto com o demônio"" e vender a alma ao diabo para governar é uma interpretação distorcida e exagerada de suas declarações. Fernando Henrique Cardoso não fez essas afirmações literais. Ele criticou a gestão de Dilma Rousseff e sugeriu que ela enfrentaria dificuldades, mas não usou linguagem tão extrema ou metafórica.

Resposta: 0"
53,"Explicação: A notícia é falsa. A declaração atribuída a José Luiz Datena não foi confirmada por fontes confiáveis e não há evidências de que ele tenha feito tais comentários. Além disso, a linguagem utilizada na notícia é extremamente agressiva e não é característica do estilo de comunicação de Datena.

Resposta: 0"
54,"Explicação: A notícia apresenta uma ação do Ministério Público Federal (MPF) em Goiás que solicita a suspensão da campanha publicitária dos Jogos Olímpicos, alegando que a campanha consumiu mais de R$ 25 milhões dos cofres públicos e que a propaganda está disfarçada para beneficiar a presidente Dilma Rousseff e o PT. A notícia também menciona que a campanha se presta a desinformar os brasileiros sobre a verdadeira situação do país e a estimular um sentimento favorável à Olimpíada e à presidente Dilma. No entanto, a notícia não fornece fontes ou detalhes adicionais que possam confirmar ou refutar essas alegações. Portanto, a notícia pode ser verdadeira, mas a falta de fontes confiáveis e detalhes adicionais torna difícil confirmar sua veracidade com certeza.

Resposta: 0"
55,"Explicação: A notícia apresentada é uma alegação de que uma entrevista de 2011, gravada pelo repórter da revista Época, revela uma ligação entre o ex-presidente Lula, o ex-presidente do Corinthians Andrés Sanchez e a empreiteira Odebrecht. A notícia sugere que o custo da construção do estádio Itaquerão foi inflacionado e que a empreiteira Odebrecht recebeu mais do que o valor oficialmente divulgado. No entanto, não há evidências concretas ou fontes confiáveis que confirmem essas alegações. A notícia parece ser uma tentativa de criar uma narrativa sensacionalista sem base factual sólida.

Resposta: 0"
56,"Explicação: A notícia sobre a apreensão do passaporte de Lula foi amplamente divulgada e confirmada por fontes oficiais, como a Polícia Federal (PF) e o Tribunal Regional Federal da 4ª Região (TRF-4). A decisão judicial foi tomada a pedido do Ministério Público Federal (MPF) no âmbito de uma ação penal que investiga Lula por tráfico de influência na compra dos caças da Saab. A informação foi corroborada por detalhes específicos, como a data da viagem e o evento da FAO contra a fome, o que aumenta a credibilidade da notícia.

Resposta: 1"
57,"Explicação: A notícia contém elementos de exagero e crítica pessoal, o que é comum em notícias de mídia sensacionalista. No entanto, não há fontes confiáveis ou provas concretas que confirmem a veracidade dos eventos descritos. A descrição de Dilma Rousseff como ""pão com mortadela"" e a alegação de que ela passou vergonha durante a entrevista são expressões de opinião e não fatos comprovados. Além disso, a notícia não fornece links para a entrevista ou qualquer outra evidência que possa corroborar suas afirmações.

Resposta: 0"
58,"Explicação: A notícia apresenta uma gravação de Lula, o ex-presidente do Brasil, onde ele faz declarações sobre a Petrobras. No entanto, a notícia é uma mistura de fatos reais e interpretações que podem ser distorcidas. A gravação é real, mas a interpretação de que Lula confessou ser responsável por decisões importantes na Petrobras é uma interpretação tendenciosa. A notícia não fornece contexto suficiente para determinar se Lula realmente tomou decisões importantes na Petrobras ou se ele estava apenas fazendo uma declaração política.

Resposta: 0"
59,"Explicação: A notícia menciona que o juiz Sérgio Moro autorizou a Polícia Federal a abrir um inquérito para investigar as reformas do sítio de Atibaia, frequentado por Lula e sua família. A notícia também menciona que a investigação será para verificar se as obras foram pagas por empreiteiras investigadas na Operação Lava Jato. Esses fatos são consistentes com informações públicas e conhecidas sobre a Operação Lava Jato e as investigações envolvendo o ex-presidente Lula. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
60,"Explicação: A notícia contém elementos que são inconsistentes com a realidade conhecida. Primeiro, a dança da quadrilha em torno de um deputado é uma situação altamente improvável e não é um comportamento comum em manifestações políticas. Além disso, a quantidade de denúncias (onze vezes por corrupção passiva e 99 vezes por lavagem de dinheiro) é exagerada e não corresponde a informações públicas conhecidas sobre o deputado Vander Loubet. A notícia também não fornece fontes confiáveis ou detalhes concretos que possam ser verificados. O site ""O Antagonista"" é conhecido por publicar notícias sensacionalistas e não é uma fonte confiável para informações factuais.

Resposta: 0"
61,"Explicação: A notícia fornece informações detalhadas e específicas sobre a epidemia de zika vírus no Brasil em 2015, incluindo estimativas de infecções, casos de microcefalia e declarações de autoridades de saúde. Esses dados são corroborados por fontes confiáveis, como o Ministério da Saúde e especialistas em infectologia. Portanto, a notícia é consistente com informações históricas e científicas conhecidas.

Resposta: 1"
62,"Explicação: A notícia é verdadeira. A Polícia Federal (PF) frequentemente enfrenta tentativas de invasão de hackers, especialmente em relação a operações de grande relevância, como a Operação Lava-Jato. A revista Época, uma publicação respeitada, e seu colunista Murilo Ramos são fontes confiáveis para informações sobre segurança cibernética e investigações policiais. A PF já tem um histórico de reforçar a segurança de seus sistemas e desconectar terminais de informação da internet em resposta a ameaças cibernéticas.

Resposta: 1"
63,"Explicação: A notícia fornece detalhes específicos sobre o surto de zika na Colômbia, incluindo números de casos, regiões afetadas, e informações sobre a síndrome de Guillain-Barré. Além disso, menciona a posição do governo colombiano e a recomendação da ONU. Esses detalhes são consistentes com informações públicas e confiáveis sobre o surto de zika na Colômbia.

Resposta: 1"
64,"Explicação: A notícia é falsa. A presidente Dilma Rousseff não estava em Porto Alegre durante o feriado de carnaval em 2016, e não há evidências de que ela tenha aparecido para estragar uma selfie de ciclistas. A notícia parece ser uma piada ou uma fake news, possivelmente criada para satirizar a figura da presidente.

Resposta: 0"
